,name,company,year,price,kms_driven,fuel_type
38196,Suzuki Mehran,Suzuki ,2008,460000,97000,Petrol
38197,Toyota Aqua,Toyota ,2015,3000000,65000,Petrol
38198,Toyota Vitz,Toyota ,2013,1775000,87500,Petrol
38199,Suzuki Alto,Suzuki ,2018,1800000,32100,Petrol
38200,Toyota Vitz,Toyota ,2014,1950000,63000,Petrol
38201,Toyota Passo,Toyota ,2014,1650000,102000,Petrol
38202,Toyota Corolla,Toyota ,2018,2650000,40000,Petrol
38203,Toyota Corolla,Toyota ,2016,2275000,86000,Petrol
38204,Audi A4,Audi ,2017,8200000,24000,Petrol
38205,Hyundai Santro,Hyundai ,2004,650000,100000,Petrol
38206,Suzuki Mehran,Suzuki ,2007,470000,88000,Petrol
38207,Toyota Corolla,Toyota ,1994,725000,118000,Petrol
38208,Daihatsu Cuore,Daihatsu ,2008,610000,150000,Petrol
38209,Toyota Vitz,Toyota ,2017,3250000,26000,Hybrid
38210,Toyota Corolla,Toyota ,2010,1280000,400000,Petrol
38211,Suzuki Mehran,Suzuki ,2018,925000,45000,Petrol
38212,Suzuki Mehran,Suzuki ,2015,770000,70000,Petrol
38213,Nissan Clipper,Nissan ,2015,1315000,32000,Petrol
38214,Suzuki Wagon,Suzuki ,2018,1500000,44500,Petrol
38215,Honda City,Honda ,2019,2498000,22000,Petrol
38216,Suzuki Cultus,Suzuki ,2007,650000,58000,Petrol
38217,Suzuki Bolan,Suzuki ,2009,430000,150000,Petrol
38218,Honda City,Honda ,2017,2550000,17264,Petrol
38219,Honda Civic,Honda ,2010,1700000,80000,Petrol
38220,Suzuki Bolan,Suzuki ,1997,350000,185000,Petrol
38221,Hyundai Santro,Hyundai ,2005,595000,60000,Petrol
38222,Toyota Corolla,Toyota ,2015,2450000,12000,Petrol
38223,Suzuki Mehran,Suzuki ,2014,620000,13350,Petrol
38224,Suzuki Bolan,Suzuki ,2013,580000,100000,Petrol
38225,Honda City,Honda ,2017,2225000,20000,Petrol
38226,Toyota Corolla,Toyota ,2017,2675000,58000,Petrol
38227,Toyota Corolla,Toyota ,2015,2000000,85000,Petrol
38228,Honda Civic,Honda ,2012,2100000,87000,Petrol
38229,Suzuki Ravi,Suzuki ,2019,1000000,12900,Petrol
38230,Honda Fit,Honda ,2014,2400000,86258,Hybrid
38231,Toyota Corolla,Toyota ,1997,900000,200000,Petrol
38232,Suzuki Khyber,Suzuki ,1991,300000,313372,Petrol
38233,Toyota Corolla,Toyota ,2017,3000000,90000,Petrol
38234,Toyota Corolla,Toyota ,2005,1130000,120000,Petrol
38235,Honda City,Honda ,2017,2240000,31000,Petrol
38236,Toyota Prado,Toyota ,2003,5000000,170000,Petrol
38237,Hyundai Santro,Hyundai ,2004,570000,100000,Petrol
38238,Suzuki Mehran,Suzuki ,2016,800000,46000,Petrol
38239,Mazda Scrum,Mazda ,2016,950000,247500,Petrol
38240,Daihatsu Cuore,Daihatsu ,2007,500000,100000,Petrol
38241,Toyota Corolla,Toyota ,2016,2300000,79000,Petrol
38242,Nissan Clipper,Nissan ,2014,1295000,30000,Petrol
38243,Toyota Corolla,Toyota ,2005,1100000,165000,Petrol
38244,Mercedes Benz,Mercedes ,2005,1950000,165000,Petrol
38245,Suzuki Wagon,Suzuki ,2017,1575000,30000,Petrol
38246,Toyota Vitz,Toyota ,2009,1250000,71000,Petrol
38247,Toyota Aqua,Toyota ,2017,2950000,28000,Petrol
38248,Suzuki Bolan,Suzuki ,2007,550000,160000,Petrol
38249,Daihatsu Move,Daihatsu ,2017,2200000,47000,Petrol
38250,Toyota Corolla,Toyota ,2015,2000000,82000,Petrol
38251,Suzuki Bolan,Suzuki ,2019,1120000,40000,Petrol
38252,Suzuki Wagon,Suzuki ,2015,1350000,68000,Petrol
38253,Toyota Corolla,Toyota ,2013,2550000,52000,Petrol
38254,Daihatsu Mira,Daihatsu ,2014,1450000,45000,Petrol
38255,Suzuki Cultus,Suzuki ,2008,750000,125000,Petrol
38256,Suzuki Cultus,Suzuki ,2012,880000,63000,Petrol
38257,Suzuki Mehran,Suzuki ,2015,520000,20000,Petrol
38258,Suzuki Mehran,Suzuki ,2008,350000,80000,Petrol
38259,Suzuki Liana,Suzuki ,2008,670000,162000,Petrol
38260,Suzuki Ravi,Suzuki ,2019,890000,25000,Petrol
38261,Toyota Vitz,Toyota ,2006,1150000,130000,Petrol
38262,Toyota Corolla,Toyota ,2012,1450000,155000,Petrol
38263,Daihatsu Cuore,Daihatsu ,2007,500000,52000,Petrol
38264,Toyota Corolla,Toyota ,2017,2525000,25200,Petrol
38265,Suzuki Mehran,Suzuki ,2007,550000,100000,Petrol
38266,Suzuki Cultus,Suzuki ,2016,1290000,92000,Petrol
38267,Toyota Aqua,Toyota ,2014,2350000,93000,Petrol
38268,Suzuki Wagon,Suzuki ,2017,1350000,41576,Petrol
38269,Honda City,Honda ,2008,1100000,200000,Petrol
38270,Hyundai Santro,Hyundai ,2007,775000,206782,Petrol
38271,BMW X1,BMW ,2017,6600000,58491,Petrol
38272,Honda City,Honda ,2018,2400000,47583,Petrol
38273,Suzuki Bolan,Suzuki ,2003,375000,100000,Petrol
38274,Suzuki Wagon,Suzuki ,1996,650000,180000,Petrol
38275,Toyota Prius,Toyota ,2010,1750000,167000,Hybrid
38276,Honda City,Honda ,2015,1900000,72000,Petrol
38277,Toyota Corolla,Toyota ,1991,150000,165000,Petrol
38278,Suzuki Cultus,Suzuki ,2007,685000,70000,Petrol
38279,Suzuki APV,Suzuki ,2008,1500000,150000,Petrol
38280,Honda Life,Honda ,2015,1225000,90000,Petrol
38281,Daihatsu Mira,Daihatsu ,2007,925000,10858,Petrol
38282,Suzuki Cultus,Suzuki ,2018,1650000,37000,Petrol
38283,Toyota Prius,Toyota ,2016,4480000,84000,Hybrid
38284,Suzuki Baleno,Suzuki ,2000,615000,130000,Petrol
38285,Suzuki Bolan,Suzuki ,2015,700000,50000,Petrol
38286,Toyota Premio,Toyota ,2002,1675000,109000,Petrol
38287,Suzuki Mehran,Suzuki ,2017,790000,36000,Petrol
38288,Suzuki Wagon,Suzuki ,2017,1270000,47000,Petrol
38289,Toyota Fortuner,Toyota ,2017,6500000,36000,Petrol
38290,Suzuki Mehran,Suzuki ,1992,350000,123450,Petrol
38291,Toyota Corolla,Toyota ,2015,2125000,72000,Petrol
38292,Honda Civic,Honda ,2017,3100000,47000,Petrol
38293,Toyota Corolla,Toyota ,1994,1300000,200000,Petrol
38294,Honda City,Honda ,2006,1120000,300000,Petrol
38295,Toyota Van,Toyota ,1994,1400000,100000,Petrol
38296,Suzuki Wagon,Suzuki ,2014,1445000,58000,Petrol
38297,Honda BR-V,Honda ,2019,2850000,6200,Petrol
38298,Suzuki Swift,Suzuki ,2013,1290000,72400,Petrol
38299,Suzuki Wagon,Suzuki ,2015,1625000,34000,Petrol
38300,Suzuki Cultus,Suzuki ,2003,550000,68000,Petrol
38301,Toyota Land,Toyota ,1995,2600000,100000,Petrol
38302,Suzuki Bolan,Suzuki ,2018,980000,58141,Petrol
38303,Suzuki Mehran,Suzuki ,2010,530000,12345,Petrol
38304,Hyundai Santro,Hyundai ,2005,470000,123450,Petrol
38305,Daihatsu Copen,Daihatsu ,2016,2100000,22000,Petrol
38306,Toyota Vitz,Toyota ,2014,1850000,57000,Petrol
38307,Honda Civic,Honda ,2005,1065000,200000,Petrol
38308,Suzuki Bolan,Suzuki ,2015,700000,50000,Petrol
38309,Toyota Corolla,Toyota ,2018,2325000,62000,Petrol
38310,Suzuki Cultus,Suzuki ,2001,440000,95000,Petrol
38311,Suzuki Ravi,Suzuki ,2008,450000,25000,Petrol
38312,Suzuki Cultus,Suzuki ,2006,590000,152000,Petrol
38313,Toyota Corolla,Toyota ,2010,1550000,124500,Petrol
38314,Honda Vezel,Honda ,2016,4100000,55000,Petrol
38315,Suzuki Alto,Suzuki ,2011,830000,120000,Petrol
38316,Toyota Corolla,Toyota ,2015,2345000,68900,Petrol
38317,Toyota Prado,Toyota ,2012,10800000,82000,Petrol
38318,Toyota Land,Toyota ,1990,3500000,120000,Diesel
38319,Toyota Van,Toyota ,1994,1400000,100000,Petrol
38320,Daihatsu Cuore,Daihatsu ,2007,670000,121000,Petrol
38321,Suzuki Cultus,Suzuki ,2008,700000,150000,Petrol
38322,Honda Vezel,Honda ,2014,3500000,30000,Petrol
38323,Suzuki Mehran,Suzuki ,2015,645000,81000,Petrol
38324,Suzuki Alto,Suzuki ,2016,1525000,22000,Petrol
38325,Suzuki Every,Suzuki ,2016,1090000,85000,Petrol
38326,Toyota Corolla,Toyota ,2010,1750000,160000,Petrol
38327,Toyota Corolla,Toyota ,2017,3050000,64000,Petrol
38328,Toyota Corolla,Toyota ,2000,830000,130000,Petrol
38329,Suzuki Bolan,Suzuki ,2006,690000,67280,Petrol
38330,Suzuki Mehran,Suzuki ,2016,850000,31000,Petrol
38331,Suzuki Alto,Suzuki ,2016,1750000,56000,Petrol
38332,Suzuki Wagon,Suzuki ,2017,1390000,43000,Petrol
38333,Toyota Hiace,Toyota ,2011,3500000,123000,Petrol
38334,Suzuki Swift,Suzuki ,2018,1900000,39000,Petrol
38335,Toyota Corolla,Toyota ,2004,1030000,138055,Petrol
38336,Suzuki Mehran,Suzuki ,1994,380000,100000,Petrol
38337,Mitsubishi Pajero,Mitsubishi ,1994,1600000,189000,Diesel
38338,Suzuki Alto,Suzuki ,2014,920000,28000,Petrol
38339,Toyota Vitz,Toyota ,2003,1150000,100000,Petrol
38340,Daihatsu Move,Daihatsu ,2014,1270000,105000,Petrol
38341,Toyota Corolla,Toyota ,2011,1450000,160355,Petrol
38342,Suzuki Mehran,Suzuki ,2015,700000,75000,Petrol
38343,Daihatsu Cuore,Daihatsu ,2007,650000,115000,Petrol
38344,Mitsubishi Lancer,Mitsubishi ,1993,500000,100000,Petrol
38345,Toyota Corolla,Toyota ,2012,1650000,150480,Petrol
38346,Suzuki Alto,Suzuki ,2005,380000,150000,Petrol
38347,Nissan Sunny,Nissan ,1996,580000,98000,Diesel
38348,Toyota Corolla,Toyota ,2019,2900000,24000,Petrol
38349,Suzuki Cultus,Suzuki ,2006,660000,60000,Petrol
38350,Toyota Vitz,Toyota ,1999,860000,123456,Petrol
38351,Mitsubishi Minicab,Mitsubishi ,2013,1100000,125000,Petrol
38352,Suzuki Alto,Suzuki ,2007,475000,125000,Petrol
38353,Suzuki Ravi,Suzuki ,2015,570000,67000,Petrol
38354,Suzuki Mehran,Suzuki ,2011,515000,78238,Petrol
38355,Suzuki Cultus,Suzuki ,2016,1180000,42000,Petrol
38356,Daihatsu Mira,Daihatsu ,2016,1680000,69000,Petrol
38357,Suzuki Cultus,Suzuki ,2010,735000,120000,Petrol
38358,Toyota Corolla,Toyota ,2015,1850000,150000,Petrol
38359,Toyota Prius,Toyota ,2012,2465000,82000,Hybrid
38360,Toyota Vitz,Toyota ,2015,2190000,71000,Petrol
38361,Toyota Vitz,Toyota ,2008,1280000,96000,Petrol
38362,Suzuki Mehran,Suzuki ,2008,675000,125000,Petrol
38363,Suzuki Bolan,Suzuki ,2011,659000,120000,Petrol
38364,Suzuki Wagon,Suzuki ,2013,1470000,69700,Petrol
38365,Toyota Corolla,Toyota ,2019,2975000,7000,Petrol
38366,Mitsubishi Pajero,Mitsubishi ,1990,800000,170000,Diesel
38367,KIA Picanto,KIA ,2019,1200000,13000,Petrol
38368,Honda Civic,Honda ,1995,500000,120000,Petrol
38369,Toyota Corolla,Toyota ,2019,2705000,10000,Petrol
38370,Toyota Vitz,Toyota ,2000,1030000,300000,Petrol
38371,Honda Civic,Honda ,2005,1180000,103321,Petrol
38372,Suzuki Alto,Suzuki ,2009,720000,160000,Petrol
38373,Nissan Dayz,Nissan ,2014,1460000,43000,Petrol
38374,Honda City,Honda ,2011,1560000,156000,Petrol
38375,Toyota Passo,Toyota ,2016,2100000,27471,Petrol
38376,Honda Civic,Honda ,2004,880000,198000,Petrol
38377,Suzuki Alto,Suzuki ,2012,860000,65000,Petrol
38378,Suzuki Wagon,Suzuki ,2017,1500000,41000,Petrol
38379,Suzuki Liana,Suzuki ,2006,720000,108600,Petrol
38380,Honda City,Honda ,2013,1620000,140000,Petrol
38381,Suzuki Mehran,Suzuki ,2016,550000,140000,Petrol
38382,Suzuki Mehran,Suzuki ,2013,760000,30000,Petrol
38383,Suzuki Mehran,Suzuki ,2016,950000,21000,Petrol
38384,Suzuki Mehran,Suzuki ,2016,950000,21000,Petrol
38385,Honda N,Honda ,2015,1650000,77000,Petrol
38386,Toyota Prado,Toyota ,1998,2650000,123456,Diesel
38387,Suzuki Alto,Suzuki ,2015,1365000,61010,Petrol
38388,Toyota Corolla,Toyota ,2013,1650000,55000,Petrol
38389,Suzuki Mehran,Suzuki ,2006,490000,100000,Petrol
38390,Honda Civic,Honda ,2000,795000,160000,Petrol
38391,Toyota Corolla,Toyota ,2003,900000,120000,Diesel
38392,Honda N,Honda ,2015,1650000,77000,Petrol
38393,Toyota Vitz,Toyota ,2007,1350000,113566,Petrol
38394,Suzuki Cultus,Suzuki ,2002,525000,120000,Petrol
38395,Suzuki Alto,Suzuki ,2019,1560000,7750,Petrol
38396,Toyota Hilux,Toyota ,1992,1200000,200000,Diesel
38397,Toyota Corolla,Toyota ,2018,3200000,35000,Petrol
38398,Toyota Corolla,Toyota ,2002,1000000,150000,Petrol
38399,Toyota Aqua,Toyota ,2015,2475000,35000,Petrol
38400,Toyota Passo,Toyota ,2015,1950000,58000,Petrol
38401,Daihatsu Mira,Daihatsu ,2016,1675000,33000,Petrol
38402,Honda Civic,Honda ,2014,2400000,61000,Petrol
38403,Suzuki Bolan,Suzuki ,2011,765000,80000,Petrol
38404,Toyota Corolla,Toyota ,1995,1200000,200000,Petrol
38405,Nissan Dayz,Nissan ,2013,1285000,80000,Petrol
38406,Honda Civic,Honda ,2007,1470000,81000,Petrol
38407,Honda Civic,Honda ,2005,1400000,129000,Petrol
38408,Hyundai Santro,Hyundai ,2004,565000,100000,Petrol
38409,Honda City,Honda ,2017,2150000,40000,Petrol
38410,Suzuki Bolan,Suzuki ,2019,1050000,9900,Petrol
38411,Honda City,Honda ,2013,1850000,71800,Petrol
38412,Suzuki Mehran,Suzuki ,2006,330000,150000,Petrol
38413,Suzuki Mehran,Suzuki ,2013,575000,70000,Petrol
38414,Suzuki Bolan,Suzuki ,2015,650000,45000,Petrol
38415,Honda Life,Honda ,2007,895000,90000,Petrol
38416,Suzuki Mehran,Suzuki ,2014,720000,60000,Petrol
38417,Suzuki Mehran,Suzuki ,1997,280000,347865,Petrol
38418,Suzuki Cultus,Suzuki ,2002,530000,108000,Petrol
38419,Toyota Corolla,Toyota ,2014,1820000,28000,Petrol
38420,Suzuki Alto,Suzuki ,2010,615000,74000,Petrol
38421,Honda Vezel,Honda ,2015,3575000,80000,Hybrid
38422,Mitsubishi Ek,Mitsubishi ,2015,1480000,54000,Petrol
38423,Suzuki Alto,Suzuki ,2010,615000,74000,Petrol
38424,Honda City,Honda ,2017,2325000,46527,Petrol
38425,Daihatsu Hijet,Daihatsu ,2014,1265000,123000,Petrol
38426,Toyota Belta,Toyota ,2006,2384000,65000,Petrol
38427,Toyota Corolla,Toyota ,2013,1630000,105000,Petrol
38428,Toyota Hilux,Toyota ,2013,5000000,50000,Diesel
38429,Chevrolet Exclusive,Chevrolet ,2005,395000,94000,Petrol
38430,Nissan Dayz,Nissan ,2014,1473000,43000,Petrol
38431,Honda City,Honda ,2017,2075000,63000,Petrol
38432,Suzuki Wagon,Suzuki ,2016,1680000,26451,Petrol
38433,Suzuki Cultus,Suzuki ,2003,425000,200000,Petrol
38434,Suzuki Vitara,Suzuki ,1992,825000,100000,Petrol
38435,Toyota Fortuner,Toyota ,2019,8200000,10000,Petrol
38436,Honda N,Honda ,2017,1780000,25800,Petrol
38437,Volkswagen Touareg,Volkswagen ,2005,7000000,250000,Diesel
38438,Toyota Corolla,Toyota ,2008,1115000,175000,Petrol
38439,Suzuki Mehran,Suzuki ,2006,420000,120000,Petrol
38440,Suzuki Bolan,Suzuki ,2015,650000,75000,Petrol
38441,Toyota Corolla,Toyota ,2010,1520000,160000,Petrol
38442,Toyota Vitz,Toyota ,1999,1070000,119500,Petrol
38443,Toyota Corolla,Toyota ,2018,3575000,18000,Petrol
38444,Honda City,Honda ,2019,2420000,14000,Petrol
38445,Honda Civic,Honda ,2017,3350000,45000,Petrol
38446,Mercedes Benz,Mercedes ,2011,7700000,64000,Petrol
38447,Toyota Passo,Toyota ,2017,2300000,68580,Petrol
38448,Toyota Prius,Toyota ,2017,3900000,40000,Petrol
38449,Suzuki Margalla,Suzuki ,1999,450000,100000,Petrol
38450,Suzuki Mehran,Suzuki ,2011,470000,65000,Petrol
38451,Suzuki Mehran,Suzuki ,2004,650000,100000,Petrol
38452,Hyundai Santro,Hyundai ,2003,575000,180236,Petrol
38453,Honda Civic,Honda ,2017,3450000,45000,Petrol
38454,Suzuki Ravi,Suzuki ,2015,650000,65000,Petrol
38455,Toyota Vitz,Toyota ,2007,1340000,152012,Petrol
38456,Mitsubishi Lancer,Mitsubishi ,2004,1240000,170000,Petrol
38457,Toyota Corolla,Toyota ,1997,900000,100000,Petrol
38458,Honda City,Honda ,2015,2000000,66696,Petrol
38459,Honda Vezel,Honda ,2015,4100000,34000,Hybrid
38460,Suzuki Wagon,Suzuki ,2018,1580000,73000,Petrol
38461,Suzuki Spacia,Suzuki ,2017,1100000,90000,Petrol
38462,Toyota Corolla,Toyota ,2013,1600000,80000,Petrol
38463,Toyota Corolla,Toyota ,2010,1520000,160000,Petrol
38464,Toyota Prado,Toyota ,2005,6200000,151000,Petrol
38465,Mercedes Benz,Mercedes ,2004,3500000,160000,Petrol
38466,Toyota Prius,Toyota ,2015,3250000,125000,Hybrid
38467,Toyota Corolla,Toyota ,2012,1625000,113000,Petrol
38468,Toyota Aqua,Toyota ,2015,2615000,65000,Petrol
38469,Suzuki Cultus,Suzuki ,2007,720000,97000,Petrol
38470,Toyota Corolla,Toyota ,2010,1600000,84000,Petrol
38471,Daihatsu Hijet,Daihatsu ,2011,1100000,88000,Petrol
38472,Toyota Corolla,Toyota ,2015,2500000,79000,Petrol
38473,Honda Civic,Honda ,2004,1000000,170157,Petrol
38474,Honda Civic,Honda ,2006,1120000,95000,Petrol
38475,Suzuki Bolan,Suzuki ,2007,650000,75000,Petrol
38476,Nissan Clipper,Nissan ,2015,1400000,96052,Petrol
38477,Toyota Corolla,Toyota ,2014,1980000,96000,Petrol
38478,Toyota Hiace,Toyota ,1997,2100000,150000,Petrol
38479,Suzuki Mehran,Suzuki ,2017,850000,40000,Petrol
38480,Toyota Other,Toyota ,2007,1350000,180000,Petrol
38481,Honda Vezel,Honda ,2017,4600000,31100,Petrol
38482,Toyota Corolla,Toyota ,2019,2950000,18900,Petrol
38483,Suzuki Alto,Suzuki ,2019,1400000,8000,Petrol
38484,Suzuki Margalla,Suzuki ,1994,495000,123456,Petrol
38485,Toyota Corolla,Toyota ,2012,1750000,94000,Petrol
38486,Suzuki Mehran,Suzuki ,2019,1050000,20000,Petrol
38487,Suzuki Mehran,Suzuki ,2017,850000,35000,Petrol
38488,Mitsubishi Ek,Mitsubishi ,2013,1265000,80000,Petrol
38489,Suzuki Mehran,Suzuki ,2019,960000,11000,Petrol
38490,Suzuki Cultus,Suzuki ,2003,645000,228000,Petrol
38491,Toyota Corolla,Toyota ,2017,2400000,96000,Petrol
38492,Honda Civic,Honda ,2003,950000,300000,Petrol
38493,Suzuki Bolan,Suzuki ,2009,660000,44000,Petrol
38494,Toyota Prius,Toyota ,2011,1550000,106000,Hybrid
38495,Daihatsu Tanto,Daihatsu ,2011,1070000,124000,Petrol
38496,Honda Civic,Honda ,2006,1150000,220000,Petrol
38497,Toyota Passo,Toyota ,2015,1980000,36293,Petrol
38498,Suzuki Mehran,Suzuki ,2000,435000,150322,Petrol
38499,Toyota Corolla,Toyota ,2012,1610000,199999,Petrol
38500,Suzuki Alto,Suzuki ,2012,750000,178000,Petrol
38501,Toyota Corolla,Toyota ,2017,2950000,56000,Petrol
38502,Toyota Corolla,Toyota ,1995,950000,150000,Petrol
38503,Toyota Belta,Toyota ,2007,1475000,50000,Petrol
38504,Honda City,Honda ,2018,2280000,22000,Petrol
38505,Toyota Land,Toyota ,1995,2750000,155000,Petrol
38506,Suzuki Mehran,Suzuki ,2006,380000,286335,Petrol
38507,Honda City,Honda ,2002,560000,100000,Petrol
38508,United Bravo,United ,2019,888000,9500,Petrol
38509,Toyota Corolla,Toyota ,2002,1600000,160325,Petrol
38510,Toyota Prius,Toyota ,2013,3180000,90000,Petrol
38511,Honda Civic,Honda ,2017,3270000,25000,Petrol
38512,Honda Vezel,Honda ,2015,4400000,52000,Petrol
38513,Honda Civic,Honda ,2005,1100000,185000,Petrol
38514,Suzuki Cultus,Suzuki ,2007,625000,168032,Petrol
38515,Honda City,Honda ,2006,980000,107000,Petrol
38516,Honda City,Honda ,2005,1150000,105000,Petrol
38517,Suzuki Mehran,Suzuki ,2019,1140000,5000,Petrol
38518,Honda City,Honda ,2017,2450000,48000,Petrol
38519,Suzuki Khyber,Suzuki ,1996,420000,290000,Petrol
38520,Honda City,Honda ,2002,580000,100000,Petrol
38521,Mitsubishi Lancer,Mitsubishi ,2004,850000,120000,Petrol
38522,Toyota Prado,Toyota ,1996,2500000,150000,Diesel
38523,Toyota Fortuner,Toyota ,2014,5000000,64650,Petrol
38524,Suzuki Cultus,Suzuki ,2001,550000,100000,Petrol
38525,Suzuki Cultus,Suzuki ,2011,910000,124000,Petrol
38526,Suzuki FX,Suzuki ,1998,150000,100000,Petrol
38527,Toyota Fortuner,Toyota ,2013,4375000,54000,Petrol
38528,Toyota Hilux,Toyota ,2011,2595000,123456,Diesel
38529,Honda Civic,Honda ,2005,1240000,169969,Petrol
38530,Toyota Passo,Toyota ,2016,2600000,495,Petrol
38531,Toyota Fortuner,Toyota ,2018,8500000,16137,Diesel
38532,Toyota Land,Toyota ,1997,2300000,180000,Diesel
38533,Honda Civic,Honda ,2013,1600000,185000,Petrol
38534,Honda Life,Honda ,2010,1095000,85698,Petrol
38535,Suzuki Mehran,Suzuki ,2008,480000,100000,Petrol
38536,Daihatsu Mira,Daihatsu ,2009,1050000,99000,Petrol
38537,Suzuki Mehran,Suzuki ,1993,150000,200000,Petrol
38538,Suzuki Alto,Suzuki ,2010,670000,222222,Petrol
38539,KIA Sportage,KIA ,2007,1400000,239000,Diesel
38540,Toyota Vitz,Toyota ,2015,2100000,93000,Petrol
38541,Suzuki Alto,Suzuki ,2010,670000,222222,Petrol
38542,Honda City,Honda ,2015,1980000,60000,Petrol
38543,Suzuki Mehran,Suzuki ,2007,580000,60000,Petrol
38544,Honda Civic,Honda ,1996,650000,100000,Petrol
38545,Toyota Vitz,Toyota ,2001,850000,80000,Petrol
38546,Honda Civic,Honda ,2006,990000,140000,Petrol
38547,Toyota Prado,Toyota ,2010,9800000,130000,Petrol
38548,Honda Civic,Honda ,2012,1950000,124000,Petrol
38549,Honda City,Honda ,2019,2600000,6900,Petrol
38550,Toyota Fortuner,Toyota ,2014,5150000,64600,Petrol
38551,Honda City,Honda ,2018,2600000,34000,Petrol
38552,Toyota Corolla,Toyota ,2014,1900000,90000,Petrol
38553,Honda City,Honda ,2019,2850000,5000,Petrol
38554,Suzuki Cultus,Suzuki ,2008,820000,85000,Petrol
38555,Honda City,Honda ,2019,2600000,9000,Petrol
38556,Toyota Passo,Toyota ,2007,1250000,164000,Petrol
38557,Toyota Hilux,Toyota ,1990,1400000,90000,Diesel
38558,Suzuki Mehran,Suzuki ,2011,565000,70000,Petrol
38559,Toyota Aqua,Toyota ,2016,2900000,45000,Hybrid
38560,Toyota Passo,Toyota ,2013,1600000,135177,Petrol
38561,Toyota Prius,Toyota ,2011,2350000,127000,Hybrid
38562,Mitsubishi Mirage,Mitsubishi ,2014,1650000,50000,Petrol
38563,Suzuki Mehran,Suzuki ,2014,600000,64117,Petrol
38564,Toyota Passo,Toyota ,2015,1880000,33637,Petrol
38565,Honda Civic,Honda ,2005,970000,78000,Petrol
38566,Suzuki Mehran,Suzuki ,2013,700000,71750,Petrol
38567,Toyota Vitz,Toyota ,2016,2575000,89443,Petrol
38568,Honda City,Honda ,2017,2150000,50946,Petrol
38569,Suzuki Wagon,Suzuki ,2016,1275000,53000,Petrol
38570,Toyota Corolla,Toyota ,2007,1200000,444444,Petrol
38571,Honda Civic,Honda ,2013,1660000,105000,Petrol
38572,Honda Vezel,Honda ,2016,4500000,15845,Hybrid
38573,Audi A4,Audi ,2007,3000000,60900,Petrol
38574,Toyota Corolla,Toyota ,2016,2160000,104000,Petrol
38575,Toyota Corolla,Toyota ,2015,2275000,56000,Petrol
38576,Suzuki Mehran,Suzuki ,2016,760000,64000,Petrol
38577,Daihatsu Hijet,Daihatsu ,2010,875000,100000,Petrol
38578,Honda City,Honda ,2016,2290000,86000,Petrol
38579,Honda Civic,Honda ,2014,2010000,77000,Petrol
38580,Suzuki Swift,Suzuki ,2011,1200000,144000,Petrol
38581,Honda BR-V,Honda ,2018,2900000,21000,Petrol
38582,Daihatsu Cuore,Daihatsu ,2005,575000,87000,Petrol
38583,Honda City,Honda ,2002,790000,250000,Petrol
38584,Daihatsu Tanto,Daihatsu ,2014,1245000,50000,Petrol
38585,Honda Civic,Honda ,2005,1035000,135000,Petrol
38586,Honda Cross,Honda ,2009,3075000,97000,Petrol
38587,Suzuki Every,Suzuki ,2013,1180000,85153,Petrol
38588,Honda City,Honda ,2017,2300000,33000,Petrol
38589,Toyota Corolla,Toyota ,2014,2000000,85000,Petrol
38590,Honda Civic,Honda ,2005,1100000,146000,Petrol
38591,Honda City,Honda ,2019,2350000,10000,Petrol
38592,Honda N,Honda ,2014,1450000,76000,Petrol
38593,Toyota Corolla,Toyota ,2006,1275000,101300,Petrol
38594,Toyota Corolla,Toyota ,2013,2500000,119000,Petrol
38595,Toyota Corolla,Toyota ,2015,2190000,100000,Petrol
38596,Honda City,Honda ,2017,2700000,12000,Petrol
38597,Suzuki Mehran,Suzuki ,2018,870000,23000,Petrol
38598,Suzuki Wagon,Suzuki ,2016,1210000,85000,Petrol
38599,Suzuki Cultus,Suzuki ,2014,980000,73000,Petrol
38600,Suzuki Mehran,Suzuki ,2004,470000,130000,Petrol
38601,Honda Civic,Honda ,2017,3200000,91000,Petrol
38602,Honda Grace,Honda ,2014,2650000,32700,Hybrid
38603,Toyota Vitz,Toyota ,2012,1685000,126000,Petrol
38604,Toyota Corolla,Toyota ,2014,2150000,80000,Petrol
38605,Suzuki Bolan,Suzuki ,2010,650000,75000,Petrol
38606,Nissan Pino,Nissan ,2007,920000,82000,Petrol
38607,Toyota Corolla,Toyota ,2018,2725000,43000,Petrol
38608,Toyota Passo,Toyota ,2008,1075000,100000,Petrol
38609,Suzuki Wagon,Suzuki ,2019,1620000,24000,Petrol
38610,Toyota Vitz,Toyota ,2008,1255000,80000,Petrol
38611,Suzuki Mehran,Suzuki ,2019,1150000,20400,Petrol
38612,Toyota Town,Toyota ,1998,1200000,100000,Diesel
38613,BMW X1,BMW ,2017,6000000,40500,Petrol
38614,Daihatsu Cuore,Daihatsu ,2006,665000,103000,Petrol
38615,Toyota Corolla,Toyota ,2013,1800000,115472,Petrol
